problem_id,task_id,model_name,prompt_name,num_successful_candidates,baseline_file,reranked_file,baseline_repeat_idx,reranked_repeat_idx,baseline_complexity,reranked_complexity,improvement,improved
humaneval_104,HumanEval/104,gpt5_model,concise,5,humaneval_104__gpt5_model__concise__r1.json,humaneval_104__gpt5_model__concise__r5.json,1,5,15.092105,15.072464,0.01964100000000002,True
humaneval_104,HumanEval/104,gpt5_model,constraint,5,humaneval_104__gpt5_model__constraint__r1.json,humaneval_104__gpt5_model__constraint__r4.json,1,4,17.083333,16.062937,1.020395999999998,True
humaneval_104,HumanEval/104,gpt5_model,optimized,5,humaneval_104__gpt5_model__optimized__r1.json,humaneval_104__gpt5_model__optimized__r2.json,1,2,16.064,15.051282,1.0127179999999996,True
humaneval_104,HumanEval/104,gpt5_model,readable,5,humaneval_104__gpt5_model__readable__r1.json,humaneval_104__gpt5_model__readable__r4.json,1,4,17.070922,13.072464,3.9984579999999994,True
humaneval_105,HumanEval/105,claude_model,basic,5,humaneval_105__claude_model__basic__r1.json,humaneval_105__claude_model__basic__r1.json,1,1,10.016129,10.016129,0.0,False
humaneval_105,HumanEval/105,claude_model,concise,5,humaneval_105__claude_model__concise__r1.json,humaneval_105__claude_model__concise__r2.json,1,2,9.02,9.019608,0.0003919999999997259,True
humaneval_105,HumanEval/105,claude_model,constraint,5,humaneval_105__claude_model__constraint__r1.json,humaneval_105__claude_model__constraint__r1.json,1,1,10.024691,10.024691,0.0,False
humaneval_105,HumanEval/105,claude_model,optimized,5,humaneval_105__claude_model__optimized__r1.json,humaneval_105__claude_model__optimized__r1.json,1,1,10.016129,10.016129,0.0,False
humaneval_105,HumanEval/105,claude_model,readable,5,humaneval_105__claude_model__readable__r1.json,humaneval_105__claude_model__readable__r1.json,1,1,9.012346,9.012346,0.0,False
humaneval_105,HumanEval/105,deepseek_model,basic,5,humaneval_105__deepseek_model__basic__r1.json,humaneval_105__deepseek_model__basic__r2.json,1,2,9.015385,9.014493,0.000892000000000337,True
humaneval_105,HumanEval/105,deepseek_model,concise,5,humaneval_105__deepseek_model__concise__r1.json,humaneval_105__deepseek_model__concise__r2.json,1,2,9.016667,9.015385,0.0012819999999997833,True
humaneval_105,HumanEval/105,deepseek_model,constraint,5,humaneval_105__deepseek_model__constraint__r1.json,humaneval_105__deepseek_model__constraint__r4.json,1,4,9.014493,9.013514,0.000978999999999175,True
humaneval_105,HumanEval/105,deepseek_model,optimized,5,humaneval_105__deepseek_model__optimized__r1.json,humaneval_105__deepseek_model__optimized__r1.json,1,1,9.015385,9.015385,0.0,False
humaneval_105,HumanEval/105,deepseek_model,readable,5,humaneval_105__deepseek_model__readable__r1.json,humaneval_105__deepseek_model__readable__r1.json,1,1,9.013889,9.013889,0.0,False
humaneval_105,HumanEval/105,gpt5_model,basic,5,humaneval_105__gpt5_model__basic__r1.json,humaneval_105__gpt5_model__basic__r4.json,1,4,11.014286,10.010638,1.003648,True
humaneval_105,HumanEval/105,gpt5_model,concise,5,humaneval_105__gpt5_model__concise__r1.json,humaneval_105__gpt5_model__concise__r2.json,1,2,10.032967,10.01087,0.0220969999999987,True
humaneval_105,HumanEval/105,gpt5_model,constraint,5,humaneval_105__gpt5_model__constraint__r1.json,humaneval_105__gpt5_model__constraint__r2.json,1,2,18.059783,14.03125,4.0285329999999995,True
humaneval_105,HumanEval/105,gpt5_model,optimized,5,humaneval_105__gpt5_model__optimized__r1.json,humaneval_105__gpt5_model__optimized__r2.json,1,2,12.045455,10.032967,2.012488000000001,True
humaneval_105,HumanEval/105,gpt5_model,readable,5,humaneval_105__gpt5_model__readable__r1.json,humaneval_105__gpt5_model__readable__r2.json,1,2,11.029412,10.010638,1.0187740000000005,True
humaneval_106,HumanEval/106,claude_model,basic,4,humaneval_106__claude_model__basic__r1.json,humaneval_106__claude_model__basic__r1.json,1,1,15.049383,15.049383,0.0,False
humaneval_106,HumanEval/106,claude_model,concise,5,humaneval_106__claude_model__concise__r1.json,humaneval_106__claude_model__concise__r1.json,1,1,14.051282,14.051282,0.0,False
humaneval_106,HumanEval/106,claude_model,constraint,2,humaneval_106__claude_model__constraint__r2.json,humaneval_106__claude_model__constraint__r2.json,2,2,14.053763,14.053763,0.0,False
humaneval_106,HumanEval/106,deepseek_model,basic,5,humaneval_106__deepseek_model__basic__r1.json,humaneval_106__deepseek_model__basic__r1.json,1,1,14.053763,14.053763,0.0,False
humaneval_106,HumanEval/106,deepseek_model,concise,5,humaneval_106__deepseek_model__concise__r1.json,humaneval_106__deepseek_model__concise__r2.json,1,2,14.053763,14.045455,0.008307999999999538,True
humaneval_106,HumanEval/106,deepseek_model,constraint,5,humaneval_106__deepseek_model__constraint__r1.json,humaneval_106__deepseek_model__constraint__r1.json,1,1,15.060606,15.060606,0.0,False
humaneval_106,HumanEval/106,deepseek_model,readable,5,humaneval_106__deepseek_model__readable__r1.json,humaneval_106__deepseek_model__readable__r1.json,1,1,14.053763,14.053763,0.0,False
humaneval_106,HumanEval/106,gpt5_model,basic,4,humaneval_106__gpt5_model__basic__r1.json,humaneval_106__gpt5_model__basic__r1.json,1,1,15.064935,15.064935,0.0,False
humaneval_106,HumanEval/106,gpt5_model,concise,3,humaneval_106__gpt5_model__concise__r1.json,humaneval_106__gpt5_model__concise__r1.json,1,1,15.05102,15.05102,0.0,False
humaneval_106,HumanEval/106,gpt5_model,constraint,3,humaneval_106__gpt5_model__constraint__r1.json,humaneval_106__gpt5_model__constraint__r3.json,1,3,16.054545,15.043796,1.0107490000000006,True
humaneval_106,HumanEval/106,gpt5_model,optimized,2,humaneval_106__gpt5_model__optimized__r1.json,humaneval_106__gpt5_model__optimized__r1.json,1,1,14.045045,14.045045,0.0,False
humaneval_106,HumanEval/106,gpt5_model,readable,4,humaneval_106__gpt5_model__readable__r2.json,humaneval_106__gpt5_model__readable__r4.json,2,4,16.051724,14.054545,1.997179000000001,True
humaneval_107,HumanEval/107,claude_model,basic,5,humaneval_107__claude_model__basic__r1.json,humaneval_107__claude_model__basic__r1.json,1,1,14.064103,14.064103,0.0,False
humaneval_107,HumanEval/107,claude_model,concise,5,humaneval_107__claude_model__concise__r1.json,humaneval_107__claude_model__concise__r1.json,1,1,13.019417,13.019417,0.0,False
humaneval_107,HumanEval/107,claude_model,constraint,5,humaneval_107__claude_model__constraint__r1.json,humaneval_107__claude_model__constraint__r1.json,1,1,14.0625,14.0625,0.0,False
humaneval_107,HumanEval/107,claude_model,optimized,5,humaneval_107__claude_model__optimized__r1.json,humaneval_107__claude_model__optimized__r1.json,1,1,14.0625,14.0625,0.0,False
humaneval_107,HumanEval/107,claude_model,readable,5,humaneval_107__claude_model__readable__r1.json,humaneval_107__claude_model__readable__r1.json,1,1,14.064103,14.064103,0.0,False
humaneval_107,HumanEval/107,deepseek_model,basic,5,humaneval_107__deepseek_model__basic__r1.json,humaneval_107__deepseek_model__basic__r4.json,1,4,14.0625,13.057971,1.0045289999999998,True
humaneval_107,HumanEval/107,deepseek_model,concise,5,humaneval_107__deepseek_model__concise__r1.json,humaneval_107__deepseek_model__concise__r1.json,1,1,13.057971,13.057971,0.0,False
humaneval_107,HumanEval/107,deepseek_model,constraint,5,humaneval_107__deepseek_model__constraint__r1.json,humaneval_107__deepseek_model__constraint__r1.json,1,1,14.0625,14.0625,0.0,False
humaneval_107,HumanEval/107,deepseek_model,optimized,5,humaneval_107__deepseek_model__optimized__r1.json,humaneval_107__deepseek_model__optimized__r1.json,1,1,13.056338,13.056338,0.0,False
humaneval_107,HumanEval/107,deepseek_model,readable,5,humaneval_107__deepseek_model__readable__r1.json,humaneval_107__deepseek_model__readable__r4.json,1,4,14.064103,13.057971,1.0061319999999991,True
humaneval_107,HumanEval/107,gpt5_model,basic,5,humaneval_107__gpt5_model__basic__r1.json,humaneval_107__gpt5_model__basic__r5.json,1,5,14.069767,13.053333,1.0164340000000003,True
humaneval_107,HumanEval/107,gpt5_model,concise,5,humaneval_107__gpt5_model__concise__r1.json,humaneval_107__gpt5_model__concise__r4.json,1,4,13.054795,13.047059,0.007735999999999521,True
humaneval_107,HumanEval/107,gpt5_model,constraint,5,humaneval_107__gpt5_model__constraint__r1.json,humaneval_107__gpt5_model__constraint__r3.json,1,3,16.066667,15.069565,0.9971019999999982,True
humaneval_107,HumanEval/107,gpt5_model,optimized,5,humaneval_107__gpt5_model__optimized__r1.json,humaneval_107__gpt5_model__optimized__r4.json,1,4,13.053333,13.045977,0.007355999999999696,True
humaneval_107,HumanEval/107,gpt5_model,readable,5,humaneval_107__gpt5_model__readable__r1.json,humaneval_107__gpt5_model__readable__r4.json,1,4,14.069767,14.061224,0.0085430000000013,True
humaneval_108,HumanEval/108,claude_model,basic,5,humaneval_108__claude_model__basic__r1.json,humaneval_108__claude_model__basic__r1.json,1,1,14.044444,14.044444,0.0,False
humaneval_108,HumanEval/108,claude_model,concise,5,humaneval_108__claude_model__concise__r1.json,humaneval_108__claude_model__concise__r1.json,1,1,14.044444,14.044444,0.0,False
humaneval_108,HumanEval/108,claude_model,constraint,5,humaneval_108__claude_model__constraint__r1.json,humaneval_108__claude_model__constraint__r3.json,1,3,16.061856,16.052083,0.009772999999999143,True
humaneval_108,HumanEval/108,claude_model,optimized,5,humaneval_108__claude_model__optimized__r1.json,humaneval_108__claude_model__optimized__r1.json,1,1,14.044444,14.044444,0.0,False
humaneval_108,HumanEval/108,claude_model,readable,5,humaneval_108__claude_model__readable__r1.json,humaneval_108__claude_model__readable__r1.json,1,1,16.051546,16.051546,0.0,False
humaneval_108,HumanEval/108,deepseek_model,basic,4,humaneval_108__deepseek_model__basic__r1.json,humaneval_108__deepseek_model__basic__r5.json,1,5,19.084746,15.072917,4.011828999999999,True
humaneval_108,HumanEval/108,deepseek_model,concise,5,humaneval_108__deepseek_model__concise__r1.json,humaneval_108__deepseek_model__concise__r4.json,1,4,17.073394,17.072072,0.0013220000000018217,True
humaneval_108,HumanEval/108,deepseek_model,constraint,1,humaneval_108__deepseek_model__constraint__r2.json,humaneval_108__deepseek_model__constraint__r2.json,2,2,18.072464,18.072464,0.0,False
humaneval_108,HumanEval/108,deepseek_model,readable,4,humaneval_108__deepseek_model__readable__r2.json,humaneval_108__deepseek_model__readable__r2.json,2,2,15.072917,15.072917,0.0,False
humaneval_108,HumanEval/108,gpt5_model,basic,5,humaneval_108__gpt5_model__basic__r1.json,humaneval_108__gpt5_model__basic__r5.json,1,5,18.049505,16.051613,1.9978920000000002,True
humaneval_108,HumanEval/108,gpt5_model,concise,5,humaneval_108__gpt5_model__concise__r1.json,humaneval_108__gpt5_model__concise__r2.json,1,2,20.062893,15.052174,5.010718999999998,True
humaneval_108,HumanEval/108,gpt5_model,constraint,5,humaneval_108__gpt5_model__constraint__r1.json,humaneval_108__gpt5_model__constraint__r4.json,1,4,20.056452,18.044053,2.0123989999999985,True
humaneval_108,HumanEval/108,gpt5_model,optimized,5,humaneval_108__gpt5_model__optimized__r1.json,humaneval_108__gpt5_model__optimized__r5.json,1,5,24.058252,17.045455,7.012796999999999,True
humaneval_108,HumanEval/108,gpt5_model,readable,5,humaneval_108__gpt5_model__readable__r1.json,humaneval_108__gpt5_model__readable__r3.json,1,3,16.044444,16.044199,0.00024499999999960664,True
humaneval_109,HumanEval/109,claude_model,basic,5,humaneval_109__claude_model__basic__r1.json,humaneval_109__claude_model__basic__r1.json,1,1,14.078125,14.078125,0.0,False
humaneval_109,HumanEval/109,claude_model,concise,5,humaneval_109__claude_model__concise__r1.json,humaneval_109__claude_model__concise__r1.json,1,1,14.048387,14.048387,0.0,False
humaneval_109,HumanEval/109,claude_model,constraint,5,humaneval_109__claude_model__constraint__r1.json,humaneval_109__claude_model__constraint__r1.json,1,1,14.078125,14.078125,0.0,False
humaneval_109,HumanEval/109,claude_model,optimized,5,humaneval_109__claude_model__optimized__r1.json,humaneval_109__claude_model__optimized__r1.json,1,1,14.048387,14.048387,0.0,False
humaneval_109,HumanEval/109,claude_model,readable,5,humaneval_109__claude_model__readable__r1.json,humaneval_109__claude_model__readable__r1.json,1,1,13.067568,13.067568,0.0,False
humaneval_109,HumanEval/109,deepseek_model,basic,5,humaneval_109__deepseek_model__basic__r1.json,humaneval_109__deepseek_model__basic__r4.json,1,4,15.102941,14.078125,1.0248159999999995,True
humaneval_109,HumanEval/109,deepseek_model,concise,5,humaneval_109__deepseek_model__concise__r1.json,humaneval_109__deepseek_model__concise__r1.json,1,1,15.102941,15.102941,0.0,False
humaneval_109,HumanEval/109,deepseek_model,constraint,5,humaneval_109__deepseek_model__constraint__r1.json,humaneval_109__deepseek_model__constraint__r1.json,1,1,15.102941,15.102941,0.0,False
humaneval_109,HumanEval/109,deepseek_model,optimized,5,humaneval_109__deepseek_model__optimized__r1.json,humaneval_109__deepseek_model__optimized__r1.json,1,1,15.102941,15.102941,0.0,False
humaneval_109,HumanEval/109,deepseek_model,readable,5,humaneval_109__deepseek_model__readable__r1.json,humaneval_109__deepseek_model__readable__r1.json,1,1,15.102941,15.102941,0.0,False
humaneval_109,HumanEval/109,gpt5_model,basic,5,humaneval_109__gpt5_model__basic__r1.json,humaneval_109__gpt5_model__basic__r3.json,1,3,15.0875,15.081081,0.006419000000001063,True
humaneval_109,HumanEval/109,gpt5_model,concise,5,humaneval_109__gpt5_model__concise__r1.json,humaneval_109__gpt5_model__concise__r1.json,1,1,15.088235,15.088235,0.0,False
humaneval_109,HumanEval/109,gpt5_model,constraint,5,humaneval_109__gpt5_model__constraint__r1.json,humaneval_109__gpt5_model__constraint__r3.json,1,3,22.053872,15.082569,6.971302999999999,True
humaneval_109,HumanEval/109,gpt5_model,optimized,5,humaneval_109__gpt5_model__optimized__r1.json,humaneval_109__gpt5_model__optimized__r4.json,1,4,15.089109,15.080357,0.008752000000001203,True
humaneval_109,HumanEval/109,gpt5_model,readable,5,humaneval_109__gpt5_model__readable__r1.json,humaneval_109__gpt5_model__readable__r1.json,1,1,15.076271,15.076271,0.0,False
humaneval_110,HumanEval/110,claude_model,basic,5,humaneval_110__claude_model__basic__r1.json,humaneval_110__claude_model__basic__r1.json,1,1,12.035088,12.035088,0.0,False
humaneval_110,HumanEval/110,claude_model,concise,5,humaneval_110__claude_model__concise__r1.json,humaneval_110__claude_model__concise__r1.json,1,1,12.035088,12.035088,0.0,False
humaneval_110,HumanEval/110,claude_model,constraint,5,humaneval_110__claude_model__constraint__r1.json,humaneval_110__claude_model__constraint__r1.json,1,1,12.051724,12.051724,0.0,False
humaneval_110,HumanEval/110,claude_model,optimized,5,humaneval_110__claude_model__optimized__r1.json,humaneval_110__claude_model__optimized__r1.json,1,1,12.035088,12.035088,0.0,False
humaneval_110,HumanEval/110,claude_model,readable,5,humaneval_110__claude_model__readable__r1.json,humaneval_110__claude_model__readable__r1.json,1,1,12.051724,12.051724,0.0,False
humaneval_110,HumanEval/110,deepseek_model,basic,5,humaneval_110__deepseek_model__basic__r1.json,humaneval_110__deepseek_model__basic__r2.json,1,2,12.051724,11.05,1.0017239999999994,True
humaneval_110,HumanEval/110,deepseek_model,concise,5,humaneval_110__deepseek_model__concise__r1.json,humaneval_110__deepseek_model__concise__r1.json,1,1,11.05,11.05,0.0,False
humaneval_110,HumanEval/110,deepseek_model,constraint,5,humaneval_110__deepseek_model__constraint__r1.json,humaneval_110__deepseek_model__constraint__r1.json,1,1,11.05,11.05,0.0,False
humaneval_110,HumanEval/110,deepseek_model,optimized,5,humaneval_110__deepseek_model__optimized__r1.json,humaneval_110__deepseek_model__optimized__r1.json,1,1,12.035088,12.035088,0.0,False
humaneval_110,HumanEval/110,deepseek_model,readable,5,humaneval_110__deepseek_model__readable__r1.json,humaneval_110__deepseek_model__readable__r1.json,1,1,11.05,11.05,0.0,False
humaneval_110,HumanEval/110,gpt5_model,basic,5,humaneval_110__gpt5_model__basic__r1.json,humaneval_110__gpt5_model__basic__r5.json,1,5,12.028037,12.017241,0.01079599999999914,True
humaneval_110,HumanEval/110,gpt5_model,concise,5,humaneval_110__gpt5_model__concise__r1.json,humaneval_110__gpt5_model__concise__r1.json,1,1,12.020619,12.020619,0.0,False
humaneval_110,HumanEval/110,gpt5_model,constraint,5,humaneval_110__gpt5_model__constraint__r1.json,humaneval_110__gpt5_model__constraint__r5.json,1,5,12.028571,12.028037,0.0005340000000000344,True
humaneval_110,HumanEval/110,gpt5_model,optimized,5,humaneval_110__gpt5_model__optimized__r1.json,humaneval_110__gpt5_model__optimized__r4.json,1,4,12.032787,10.027397,2.0053900000000002,True
humaneval_110,HumanEval/110,gpt5_model,readable,5,humaneval_110__gpt5_model__readable__r1.json,humaneval_110__gpt5_model__readable__r3.json,1,3,13.038462,12.020202,1.0182600000000015,True
humaneval_111,HumanEval/111,claude_model,basic,5,humaneval_111__claude_model__basic__r1.json,humaneval_111__claude_model__basic__r1.json,1,1,12.049383,12.049383,0.0,False
humaneval_111,HumanEval/111,claude_model,concise,5,humaneval_111__claude_model__concise__r1.json,humaneval_111__claude_model__concise__r1.json,1,1,12.050633,12.050633,0.0,False
humaneval_111,HumanEval/111,claude_model,constraint,5,humaneval_111__claude_model__constraint__r1.json,humaneval_111__claude_model__constraint__r1.json,1,1,15.065421,15.065421,0.0,False
humaneval_111,HumanEval/111,claude_model,optimized,5,humaneval_111__claude_model__optimized__r1.json,humaneval_111__claude_model__optimized__r5.json,1,5,12.050633,12.047059,0.003573999999998634,True
