file,problem_id,task_id,problem_name,entry_point,model_name,model_id,provider,prompt_name,repeat_idx,ast_status,ast_error_type,ast_error_message,total_nodes,ast_depth,branch_count,loop_count,function_count,control_flow_count,control_flow_ratio,function_names,functional_execution_success,functional_passed,functional_error_type,functional_error_message,functional_traceback,ast_success,z_ast_depth,z_branch_count,z_loop_count,z_function_count,z_control_flow_ratio
humaneval_070__gpt5_model__constraint__r3.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,constraint,3,success,,,120.0,9.0,2.0,1.0,1.0,5.0,0.041667,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.6475042727914948
humaneval_070__gpt5_model__constraint__r4.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,constraint,4,success,,,238.0,11.0,3.0,2.0,1.0,6.0,0.02521,"[""strange_sort_list""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,1.0292354734376907,-0.3158540555843367,-1.2224456179125083
humaneval_070__gpt5_model__constraint__r5.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,constraint,5,success,,,238.0,11.0,4.0,2.0,1.0,8.0,0.033613,"[""strange_sort_list""]",True,True,,,,True,1.0403257866659523,0.770721952111924,1.0292354734376907,-0.3158540555843367,-0.9288786176662985
humaneval_070__gpt5_model__optimized__r1.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,optimized,1,success,,,107.0,9.0,2.0,1.0,1.0,5.0,0.046729,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_070__gpt5_model__optimized__r2.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,optimized,2,success,,,105.0,9.0,2.0,1.0,1.0,5.0,0.047619,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.439565347947339
humaneval_070__gpt5_model__optimized__r3.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,optimized,3,success,,,79.0,10.0,2.0,1.0,1.0,5.0,0.063291,"[""strange_sort_list""]",True,True,,,,True,0.4511355151395842,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,0.10795125658182932
humaneval_070__gpt5_model__optimized__r4.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,optimized,4,success,,,206.0,9.0,3.0,1.0,1.0,6.0,0.029126,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-1.0856363387307688
humaneval_070__gpt5_model__optimized__r5.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,optimized,5,success,,,167.0,9.0,3.0,1.0,1.0,6.0,0.035928,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.8480018349018124
humaneval_070__gpt5_model__readable__r1.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,readable,1,success,,,205.0,9.0,3.0,1.0,1.0,6.0,0.029268,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-1.0806754302415433
humaneval_070__gpt5_model__readable__r2.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,readable,2,success,,,161.0,9.0,3.0,1.0,1.0,6.0,0.037267,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.8012225640069326
humaneval_070__gpt5_model__readable__r3.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,readable,3,success,,,223.0,10.0,3.0,2.0,1.0,7.0,0.03139,"[""strange_sort_list""]",True,True,,,,True,0.4511355151395842,0.35271883467210013,1.0292354734376907,-0.3158540555843367,-1.0065412907053708
humaneval_070__gpt5_model__readable__r4.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,readable,4,success,,,161.0,9.0,3.0,1.0,1.0,6.0,0.037267,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.8012225640069326
humaneval_070__gpt5_model__readable__r5.json,humaneval_070,HumanEval/70,Strange Sort List,strange_sort_list,gpt5_model,gpt-5-mini,openai,readable,5,success,,,185.0,9.0,2.0,1.0,1.0,4.0,0.021622,"[""strange_sort_list""]",True,True,,,,True,-0.13805475638678374,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-1.3477958972036428
humaneval_071__claude_model__basic__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,basic,1,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__claude_model__basic__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,basic,2,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__claude_model__basic__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,basic,3,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__claude_model__basic__r4.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,basic,4,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__claude_model__basic__r5.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,basic,5,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__claude_model__concise__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,concise,1,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__claude_model__concise__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,concise,2,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__claude_model__concise__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,concise,3,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__concise__r4.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,concise,4,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__concise__r5.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,concise,5,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__claude_model__constraint__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,constraint,1,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__constraint__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,constraint,2,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__constraint__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,constraint,3,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__constraint__r4.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,constraint,4,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__constraint__r5.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,constraint,5,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__optimized__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,optimized,1,success,,,102.0,10.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__optimized__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,optimized,2,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__optimized__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,optimized,3,success,,,102.0,10.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__optimized__r4.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,optimized,4,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__optimized__r5.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,optimized,5,success,,,102.0,10.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__claude_model__readable__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,readable,1,success,,,111.0,10.0,1.0,0.0,1.0,3.0,0.027027,"[""triangle_area""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.1589669508355878
humaneval_071__claude_model__readable__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,readable,2,success,,,111.0,10.0,1.0,0.0,1.0,3.0,0.027027,"[""triangle_area""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.1589669508355878
humaneval_071__claude_model__readable__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,readable,3,success,,,111.0,10.0,1.0,0.0,1.0,3.0,0.027027,"[""triangle_area""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.1589669508355878
humaneval_071__claude_model__readable__r4.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,readable,4,success,,,111.0,10.0,1.0,0.0,1.0,3.0,0.027027,"[""triangle_area""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.1589669508355878
humaneval_071__claude_model__readable__r5.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,claude_model,claude-sonnet-4-6,anthropic,readable,5,success,,,111.0,10.0,1.0,0.0,1.0,3.0,0.027027,"[""triangle_area""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.1589669508355878
humaneval_071__deepseek_model__basic__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,basic,1,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__basic__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,basic,2,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__basic__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,basic,3,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__basic__r4.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,basic,4,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__basic__r5.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,basic,5,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__concise__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,concise,1,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__deepseek_model__concise__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,concise,2,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__concise__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,concise,3,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__concise__r4.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,concise,4,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__concise__r5.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,concise,5,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__deepseek_model__constraint__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,constraint,1,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__constraint__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,constraint,2,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__constraint__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,constraint,3,success,,,102.0,11.0,1.0,0.0,1.0,3.0,0.029412,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0756446498017653
humaneval_071__deepseek_model__constraint__r4.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,constraint,4,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__constraint__r5.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,constraint,5,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__optimized__r1.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,optimized,1,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__optimized__r2.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,optimized,2,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
humaneval_071__deepseek_model__optimized__r3.json,humaneval_071,HumanEval/71,Triangle Area,triangle_area,deepseek_model,deepseek-chat,deepseek,optimized,3,success,,,98.0,11.0,1.0,0.0,1.0,3.0,0.030612,"[""triangle_area""]",True,True,,,,True,1.0403257866659523,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-1.0337214794702823
