file,problem_id,task_id,problem_name,entry_point,model_name,model_id,provider,prompt_name,repeat_idx,ast_status,ast_error_type,ast_error_message,total_nodes,ast_depth,branch_count,loop_count,function_count,control_flow_count,control_flow_ratio,function_names,functional_execution_success,functional_passed,functional_error_type,functional_error_message,ast_success,z_ast_depth,z_branch_count,z_loop_count,z_function_count,z_control_flow_ratio
humaneval_078__claude_model__paraphrase__paraphrase_a__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,5,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_b__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,1,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__claude_model__paraphrase__paraphrase_b__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,2,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__claude_model__paraphrase__paraphrase_b__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,3,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__claude_model__paraphrase__paraphrase_b__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,4,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__claude_model__paraphrase__paraphrase_b__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,5,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__claude_model__paraphrase__paraphrase_c__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,1,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_c__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,2,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_c__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,3,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_c__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,4,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_c__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,5,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_d__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,1,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_d__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,2,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_d__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,3,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_d__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,4,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_d__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,5,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_e__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,1,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_e__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,2,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_e__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,3,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_e__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,4,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__claude_model__paraphrase__paraphrase_e__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,5,success,,,31.0,9.0,0.0,0.0,1.0,1.0,0.032258,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.9475185811406023
humaneval_078__deepseek_model__paraphrase__paraphrase_a__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_a,1,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_a__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_a,2,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_a__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_a,3,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_a__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_a,4,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_a__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_a,5,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_b__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_b,1,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_b__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_b,2,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_b__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_b,3,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_b__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_b,4,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_b__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_b,5,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_c__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_c,1,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_c__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_c,2,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_c__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_c,3,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_c__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_c,4,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_c__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_c,5,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_d__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_d,1,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_d__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_d,2,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_d__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_d,3,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_d__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_d,4,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_d__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_d,5,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__deepseek_model__paraphrase__paraphrase_e__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_e,1,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_e__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_e,2,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_e__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_e,3,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_e__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_e,4,success,,,28.0,9.0,0.0,0.0,1.0,1.0,0.035714,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.8280415548879464
humaneval_078__deepseek_model__paraphrase__paraphrase_e__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,deepseek_model,deepseek-flash,deepseek,paraphrase_e,5,success,,,20.0,9.0,0.0,0.0,1.0,1.0,0.05,"[""hex_key""]",True,True,,,True,-0.1647397821525855,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.33416169463174183
humaneval_078__gpt5_model__paraphrase__paraphrase_a__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_a,1,success,,,112.0,9.0,3.0,2.0,1.0,7.0,0.0625,"[""hex_key""]",True,True,,,True,-0.1647397821525855,0.42386416415471295,1.20807958800039,-0.31167166746947106,0.09797454036773698
humaneval_078__gpt5_model__paraphrase__paraphrase_a__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_a,2,success,,,112.0,9.0,3.0,2.0,1.0,7.0,0.0625,"[""hex_key""]",True,True,,,True,-0.1647397821525855,0.42386416415471295,1.20807958800039,-0.31167166746947106,0.09797454036773698
humaneval_078__gpt5_model__paraphrase__paraphrase_a__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_a,3,success,,,118.0,9.0,3.0,2.0,1.0,7.0,0.059322,"[""hex_key""]",True,True,,,True,-0.1647397821525855,0.42386416415471295,1.20807958800039,-0.31167166746947106,-0.011891776018530552
humaneval_078__gpt5_model__paraphrase__paraphrase_a__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_a,4,success,,,101.0,8.0,3.0,2.0,1.0,7.0,0.069307,"[""hex_key""]",True,True,,,True,-0.7347895181991573,0.42386416415471295,1.20807958800039,-0.31167166746947106,0.333298648499053
humaneval_078__gpt5_model__paraphrase__paraphrase_a__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_a,5,success,,,101.0,8.0,3.0,2.0,1.0,7.0,0.069307,"[""hex_key""]",True,True,,,True,-0.7347895181991573,0.42386416415471295,1.20807958800039,-0.31167166746947106,0.333298648499053
humaneval_078__gpt5_model__paraphrase__paraphrase_b__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_b,1,success,,,59.0,7.0,2.0,1.0,1.0,5.0,0.084746,"[""hex_key""]",True,True,,,True,-1.304839254245729,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.8670387550716098
humaneval_078__gpt5_model__paraphrase__paraphrase_b__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_b,2,success,,,123.0,10.0,4.0,2.0,1.0,8.0,0.065041,"[""hex_key""]",True,True,,,True,0.4053099538939863,0.8441379977805259,1.20807958800039,-0.31167166746947106,0.18581919421843113
humaneval_078__gpt5_model__paraphrase__paraphrase_b__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_b,3,success,,,47.0,7.0,2.0,1.0,1.0,5.0,0.106383,"[""hex_key""]",True,True,,,True,-1.304839254245729,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,1.6150492924063078
humaneval_078__gpt5_model__paraphrase__paraphrase_b__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_b,4,success,,,118.0,9.0,3.0,2.0,1.0,7.0,0.059322,"[""hex_key""]",True,True,,,True,-0.1647397821525855,0.42386416415471295,1.20807958800039,-0.31167166746947106,-0.011891776018530552
humaneval_078__gpt5_model__paraphrase__paraphrase_b__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_b,5,success,,,107.0,8.0,3.0,2.0,1.0,7.0,0.065421,"[""hex_key""]",True,True,,,True,-0.7347895181991573,0.42386416415471295,1.20807958800039,-0.31167166746947106,0.19895613576241547
humaneval_078__gpt5_model__paraphrase__paraphrase_c__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_c,1,success,,,116.0,9.0,3.0,2.0,1.0,7.0,0.060345,"[""hex_key""]",True,True,,,True,-0.1647397821525855,0.42386416415471295,1.20807958800039,-0.31167166746947106,0.02347425345382691
humaneval_078__gpt5_model__paraphrase__paraphrase_c__r2.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_c,2,success,,,116.0,9.0,3.0,2.0,1.0,7.0,0.060345,"[""hex_key""]",True,True,,,True,-0.1647397821525855,0.42386416415471295,1.20807958800039,-0.31167166746947106,0.02347425345382691
humaneval_078__gpt5_model__paraphrase__paraphrase_c__r3.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_c,3,success,,,112.0,9.0,3.0,2.0,1.0,7.0,0.0625,"[""hex_key""]",True,True,,,True,-0.1647397821525855,0.42386416415471295,1.20807958800039,-0.31167166746947106,0.09797454036773698
humaneval_078__gpt5_model__paraphrase__paraphrase_c__r4.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_c,4,success,,,115.0,10.0,4.0,2.0,1.0,8.0,0.069565,"[""hex_key""]",True,True,,,True,0.4053099538939863,0.8441379977805259,1.20807958800039,-0.31167166746947106,0.34221794038944253
humaneval_078__gpt5_model__paraphrase__paraphrase_c__r5.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_c,5,success,,,99.0,9.0,2.0,2.0,1.0,5.0,0.050505,"[""hex_key""]",True,True,,,True,-0.1647397821525855,0.0035903305289000246,1.20807958800039,-0.31167166746947106,-0.31670339073776294
humaneval_078__gpt5_model__paraphrase__paraphrase_d__r1.json,humaneval_078,HumanEval/78,Hex Key,hex_key,gpt5_model,gpt-5-mini,openai,paraphrase_d,1,success,,,38.0,7.0,1.0,1.0,1.0,3.0,0.078947,"[""hex_key""]",True,True,,,True,-1.304839254245729,-0.4166835030969129,0.24087621279762858,-0.31167166746947106,0.6665621129306515
